time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,-0.41628260367769265,0.5901663146874199,13.312218714633023,0.1049497719407082,0.026349822078875818,0.0,-0.5520735679872756,1.0851391054729775,3.6433263523253965,0.01669851815931636,-0.18019064058483783,0.0,466.4115756014721,463.9799093889088,465.3286911682789,464.0508800249016
1.8600000000000012,-0.4499823356686615,0.6577043615244094,13.536268354764363,0.10891379691943293,0.01562197792631892,0.0,-0.5700224402224354,1.166484579421928,3.824359016677254,0.03439007019527406,-0.18477921913342862,0.0,475.9397310276493,475.5588128322822,475.4393650550032,476.7929921283287
1.9200000000000013,-0.4844441634301737,0.7296532209406446,13.765926619869308,0.11750499079018173,0.00653242015978428,0.0,-0.5778952016676994,1.2325802927776242,3.8307871598028407,0.005176130621517139,-0.17045284205915318,0.0,422.26118307992,423.46227483449013,423.8537101395352,421.3355149946339
1.9800000000000013,-0.5192335211116004,0.8060109766228466,13.998671729919188,0.11786872620720068,6.28105853774241,0.0,-0.5808882720408309,1.3126573352420774,3.9270361190704204,0.0011797534412449002,-0.18542355783619263,0.0,453.3602830855739,452.1266510041601,451.0894692528045,450.7665395632266
2.0400000000000014,-0.554005278386685,0.8874656027338832,14.239639695397399,0.11814582061269441,6.270213914737571,0.0,-0.5769398407637141,1.4024234805988174,4.104576799024491,0.005098110891375041,-0.18069707842562058,0.0,476.4440555534052,476.7750675207941,477.59717780706956,477.8959091646725
2.1000000000000014,-0.5883290442105507,0.9742777381035288,14.490913414709247,0.1206579692132852,6.267616334215779,0.0,-0.5668709579849572,1.4915146114294686,4.270519137113162,-0.012417201695401564,-0.1504220234402562,0.0,474.017043851524,476.31222749156973,475.7196216532056,474.37645424886665
2.1600000000000015,-0.6220366371393105,1.066000058746395,14.748091945638267,0.12441872549423127,6.259217766437159,0.0,-0.5559416215083661,1.5662236425011065,4.301893738502899,-0.03690106266517456,-0.14286785030223612,0.0,435.3184763056959,435.92921416041344,435.1997033565742,433.1452571873386
2.2200000000000015,-0.6548839613136567,1.1625868003993172,15.009051559153747,0.1489251287690312,6.251013941656623,0.0,-0.5381461589612473,1.6557033733755135,4.395935583436948,0.018537174199500548,-0.13731365279244248,0.0,455.2675647473036,455.6938295009194,453.16511553098684,457.5999732748301
2.2800000000000016,-0.6866437345410744,1.2643075178569863,15.27125251750793,0.15003952774418927,6.24299791345274,0.0,-0.5198640770925045,1.735067772216821,4.344236356880314,0.016033142561766807,-0.13320634524819988,0.0,407.82878630764935,408.1766522501716,410.7183555821183,410.49613971483933
2.3400000000000016,-0.7169591196899419,1.3717150834759784,15.536390907170581,0.15103455993713943,6.244463653806614,0.0,-0.4907945719899419,1.84515698892041,4.493043010122997,0.017158040330770726,-0.10069637403314714,0.0,472.842545687529,475.3281092376631,472.55461851378965,472.6412249200782
